1.6,2.8,1.55,2.12,1.71,1.76,2.85,1.45,78.28,44.37,10.57,37.68,29.31,30.31,30.83,32.62,3.81,3.94,3.6,4.13,4.43,3.71,4.74,4.08,43.24,43.81,43.76,45.86,44.2,45.68,42.69,43.58
1.55,2.85,1.55,2.33,1.71,1.76,2.38,1.45,48.91,17.02,6.91,65.52,29.68,35.79,32.53,34.11,3.81,3.94,3.61,4.13,4.43,3.71,4.74,4.08,43.24,43.81,43.8,45.94,44.13,45.54,42.66,43.54
1.6,3.26,1.55,2.33,1.71,1.71,2.38,1.45,16.97,13.94,13.71,73.99,31.71,57.62,34.29,35.45,3.81,3.94,3.61,4.13,4.43,3.71,4.74,4.08,43.23,43.82,43.85,46.01,44.06,45.45,42.64,43.49
1.55,3.11,1.6,2.12,1.66,1.71,2.85,1.45,11.58,18.97,28.09,37.65,43.98,60.39,44.54,36.28,3.81,3.94,3.61,4.13,4.43,3.71,4.74,4.07,43.23,43.85,43.91,46.08,44.02,45.34,42.65,43.46
1.55,3.31,1.6,2.07,1.66,1.71,3.05,1.45,15.92,29.94,34.3,13.51,72.56,32.52,69.04,40.56,3.8,3.94,3.61,4.13,4.42,3.71,4.74,4.07,43.21,43.88,43.97,46.09,43.99,45.26,42.69,43.46
1.55,3.52,1.55,2.07,1.66,1.66,2.54,1.45,26.35,34.86,30.05,10.14,65.61,18.08,63.43,57.28,3.8,3.93,3.61,4.13,4.42,3.71,4.74,4.07,43.21,43.92,44.06,46.14,43.97,45.18,42.71,43.47
1.5,3.31,1.55,2.12,1.71,1.71,2.43,1.45,33.83,31.52,26.78,16.66,30.96,15.95,31.75,59.24,3.8,3.93,3.61,4.13,4.42,3.71,4.74,4.07,43.2,43.98,44.13,46.19,43.93,45.09,42.75,43.49
1.55,4.04,1.6,2.07,1.66,1.71,2.69,1.45,31.58,29.59,26.27,29.65,15.54,22.2,15.95,36.45,3.8,3.93,3.61,4.13,4.42,3.71,4.74,4.07,43.21,44.02,44.21,46.2,43.9,45.01,42.77,43.51
1.55,3.42,1.66,2.23,1.66,1.76,2.69,1.45,28.02,29.57,27.77,34.02,12.66,31.14,12.43,22.55,3.8,3.93,3.61,4.13,4.41,3.71,4.74,4.07,43.24,44.03,44.26,46.18,43.9,44.92,42.79,43.51
1.66,4.09,1.55,2.07,1.66,1.81,3,1.45,27.77,30.81,31.53,29.63,17.71,32.52,16.75,19.21,3.8,3.93,3.61,4.13,4.41,3.71,4.74,4.07,43.26,44.07,44.31,46.09,43.92,44.8,42.76,43.51
